TextID,URL,Label,totalWordsCount,semanticobjscore,semanticsubjscore,CC,CD,DT,EX,FW,INs,JJ,JJR,JJS,LS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TOs,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,baseform,Quotes,questionmarks,exclamationmarks,fullstops,commas,semicolon,colon,ellipsis,pronouns1st,pronouns2nd,pronouns3rd,compsupadjadv,past,imperative,present3rd,present1st2nd,sentence1st,sentencelast,txtcomplexity,site
Text0841,http://msn.foxsports.com/foxsoccer/mexico/story/liga-mx-review-week-3-tijuana-maintains-perfect-start-beats-pumas-012113,1,459,15,5,23,44,0,32,67,33,0,0,0,0,100,4,0,38,0,0,1,7,15,0,0,5,0,3,0,2,33,4,9,4,1,2,0,0,0,0,9,0,0,0,22,19,0,0,0,0,0,7,0,33,2,1,4,1,1,19,msn.foxsports.com
Text0842,http://msn.foxsports.com/nhl/story/pittsburgh-penguins-beat-new-york-rangers-012013,1,1512,94,23,48,164,7,16,157,88,12,3,0,16,267,2,0,71,0,10,73,11,93,5,0,11,0,52,0,8,60,20,13,33,31,6,5,0,8,0,44,0,0,0,52,75,3,3,0,30,5,19,20,60,8,31,33,1,1,44,msn.foxsports.com
Text0843,http://msn.foxsports.com/nascar/story/sprint-cup-series-danica-patrick-realistic-expectations-first-full-season-012113,1,142,7,2,5,12,0,2,17,11,0,0,0,0,53,1,0,3,0,0,2,3,3,0,0,1,0,4,0,2,4,0,4,0,5,0,0,0,0,0,4,1,0,3,6,2,0,1,0,0,1,4,0,4,2,5,0,1,1,12,msn.foxsports.com
Text0844,http://www.foxsportssouthwest.com/12/10/12/Thunder-looking-good-without-The-Beard/landing_mavericks.html?blockID=833193&feedID=3742,1,1153,87,19,57,123,1,7,132,75,3,5,0,7,222,6,0,66,0,0,26,24,67,3,1,9,1,21,0,3,45,20,29,13,36,8,6,0,5,0,38,2,3,0,47,56,0,6,0,0,1,44,12,45,3,36,13,1,1,22,www.foxsportssouthwest.com
Text0845,http://msn.foxsports.com/mlb/story/new-york-yankees-likely-to-pass-on-justin-upton-011312,1,573,27,7,19,61,0,9,65,38,1,4,0,12,122,2,0,32,0,6,10,10,24,2,1,1,0,18,0,2,9,8,14,8,11,1,2,0,1,0,13,0,0,0,25,20,0,0,0,1,0,14,8,9,2,11,8,1,1,22,msn.foxsports.com
Text0846,http://www.nba.com/pistons/news/allstar_memories_100211.html,1,1051,55,18,30,117,1,10,109,66,2,1,0,14,181,3,0,90,2,0,45,10,59,1,0,2,1,27,0,6,51,16,7,14,10,0,8,1,12,0,53,0,1,0,42,56,0,0,0,8,11,23,4,51,6,10,14,1,1,23,www.nba.com
Text0847,http://vigilantebaseball.com/2013/02/boston-red-sox-2013-season-preview/,1,1555,122,21,76,146,1,44,164,136,7,0,0,36,321,3,0,62,0,6,53,25,60,0,0,6,0,41,1,11,26,19,20,32,44,6,8,0,7,0,53,0,2,0,84,46,0,0,0,6,6,56,7,26,11,44,32,1,1,17,vigilantebaseball.com
Text0848,http://www.sbs.com.au/news/article/1740064/Brumbies-too-slick-for-Rebels-30-13?,1,650,27,19,13,71,0,8,79,47,0,0,0,1,153,3,0,41,0,0,22,20,23,1,0,7,1,17,0,6,52,9,21,6,2,0,2,0,3,0,14,5,0,0,31,14,0,3,0,1,0,38,1,52,6,2,6,1,1,19,www.sbs.com.au
Text0849,http://msn.foxsports.com/nfl/story/atlanta-falcons-have-healed-since-michael-vicks-departure-matt-ryan-led-playoff-win-011813,1,1316,83,29,22,129,6,28,142,85,3,2,0,16,218,7,0,72,0,3,82,11,73,2,3,9,0,23,0,13,63,27,26,25,35,0,7,0,18,0,36,0,7,0,82,54,1,1,0,23,2,39,10,63,13,35,25,1,1,17,msn.foxsports.com
Text0850,http://msn.foxsports.com/nfl/story/jason-whitlock-jovan-belcher-murder-suicide-NRA-KKK-analogy-gun-control-partisan-kansas-city-chiefs-tragedy-120612,1,1684,78,58,9,166,4,50,165,140,7,0,0,13,343,10,0,90,1,13,53,48,73,1,1,12,0,51,0,17,49,32,34,43,51,8,6,0,6,0,59,1,1,0,93,53,0,2,0,25,5,24,9,49,17,51,43,1,1,17,msn.foxsports.com
Text0851,http://www.nba.com/pistons/features/blaha_130221.html,1,1419,66,38,26,159,3,19,168,80,2,5,0,16,259,5,0,68,4,5,74,17,85,2,3,8,1,31,0,11,103,18,32,21,13,9,18,0,4,0,47,0,0,0,62,44,0,1,0,10,11,41,12,103,11,13,21,1,1,22,www.nba.com
Text0852,http://www.foxsportssouthwest.com/11/09/12/Patterson-has-made-TCU-football-relevant/landing_big12.html?blockID=817029&feedID=4519,1,886,25,21,13,101,3,4,105,52,2,4,0,5,179,3,0,30,0,0,40,6,44,1,0,4,0,20,0,4,59,17,22,8,23,10,6,0,8,0,39,0,1,0,44,47,0,0,0,0,4,33,7,59,4,23,8,1,1,18,www.foxsportssouthwest.com
Text0853,http://msn.foxsports.com/nfl/story/ray-lewis-baltimore-ravens-retiring-earned-respect-aftermath-double-murder-trial-011113,1,1033,46,42,6,98,1,26,94,80,0,1,0,18,170,0,0,81,0,5,50,27,29,0,2,6,0,21,0,16,37,13,35,25,31,2,13,0,5,0,45,0,1,1,64,49,0,5,0,18,3,32,3,37,16,31,25,1,1,15,msn.foxsports.com
Text0854,http://www.foxsportssouthwest.com/01/05/13/Manziel-shows-AM-is-better-off-without-B/msn_landing.html?blockID=845055&feedID=3799,1,1093,59,21,14,119,0,2,116,52,3,3,0,5,244,4,0,50,0,0,62,11,76,3,0,1,5,22,0,7,78,23,24,13,25,5,8,0,2,0,42,12,4,0,65,52,0,2,0,7,7,46,9,78,7,25,13,0,1,14,www.foxsportssouthwest.com
Text0855,http://www.nba.com/pistons/features/blaha_120322.html,1,942,57,29,4,91,2,18,86,52,4,0,0,15,137,2,0,34,1,1,78,14,86,0,0,3,0,27,0,11,10,22,7,38,50,2,9,0,7,0,46,0,3,0,46,34,0,1,0,5,11,55,4,10,11,50,38,1,1,18,www.nba.com
Text0856,http://msn.foxsports.com/nascar/story/danica-patrick-makes-history-wins-daytona-500-pole-position-competitors-weigh-in-021713,1,1489,68,32,36,145,2,35,148,102,5,11,0,11,289,11,0,56,2,4,63,38,61,3,0,8,0,41,0,15,50,17,27,35,45,9,9,0,12,0,36,1,3,3,40,54,0,4,0,20,9,47,19,50,15,45,35,1,1,26,msn.foxsports.com
Text0857,http://msn.foxsports.com/fantasy/football/story/2013-nfl-rookies-possible-fantasy-impact-010913,1,1658,109,26,99,163,3,9,206,118,4,4,0,19,370,7,0,117,0,6,44,31,45,0,2,5,0,42,0,16,52,37,16,12,53,2,2,0,5,0,54,0,3,0,91,48,0,0,0,5,2,59,10,52,16,53,12,1,1,17,msn.foxsports.com
Text0858,http://msn.foxsports.com/nfl/story/afc-nfl-championshp-game-primer-new-england-patriots-baltimore-ravens-san-francisco-49ers-atlanta-falcons-011913,1,1566,112,34,80,159,1,24,178,145,4,6,0,8,346,7,0,143,1,0,20,14,46,5,2,3,0,23,0,3,58,37,38,23,39,6,7,1,7,0,38,1,1,0,76,29,0,15,0,0,0,28,17,58,3,39,23,1,1,20,msn.foxsports.com
Text0859,http://www.nba.com/pistons/features/blaha_110303.html,1,1146,68,19,19,117,2,26,113,53,4,6,0,25,197,4,0,52,0,1,88,17,67,2,0,5,0,25,0,6,24,19,14,39,56,3,13,0,11,0,48,0,0,0,57,41,0,1,0,13,12,58,12,24,6,56,39,1,1,18,www.nba.com
Text0860,http://uk.eurosport.yahoo.com/blogs/jan-molby/liverpool-still-finished-article-140117448.html,1,813,41,22,15,65,0,11,83,61,2,3,0,25,122,0,0,29,0,2,74,7,44,0,0,7,0,23,0,4,28,9,14,31,19,1,10,0,7,0,31,0,1,0,37,30,3,0,0,4,8,53,5,28,4,19,31,1,1,20,uk.eurosport.yahoo.com
Text0861,http://msn.foxsports.com/nba/story/new-york-knicks-lofty-record-hides-poor-mark-against-west-teams-overreliance-on-three-pointers-010313,1,1162,72,22,50,137,3,14,129,85,7,1,0,14,194,2,0,76,1,6,38,12,59,1,0,4,1,18,1,6,14,11,18,48,25,11,5,0,5,0,45,0,5,0,50,63,3,3,0,3,7,29,9,14,6,25,48,1,1,19,msn.foxsports.com
Text0862,http://foxsportsfantasybuzz.yardbarker.com/blog/foxsportsfantasybuzz,1,186,8,5,21,16,0,8,22,7,0,0,0,2,47,0,0,12,0,0,3,1,7,0,0,2,0,3,0,0,3,2,2,2,8,0,1,0,0,0,7,0,0,0,10,4,0,1,0,0,0,2,0,3,0,8,2,1,1,8,foxsportsfantasybuzz.yardbarker.com
Text0863,http://msn.foxsports.com/nascar/story/Matt-Kenseth-Joey-Logano-Carl-Edwards-crew-chief-driver-moves-should-spark-2013-121712,1,595,25,10,15,49,0,22,62,30,4,0,0,9,125,1,0,25,1,0,28,6,35,1,0,1,0,15,0,10,35,9,11,13,14,1,4,0,2,0,20,1,1,4,33,21,0,2,0,0,2,23,5,35,10,14,13,1,1,14,msn.foxsports.com
Text0864,http://www.wnba.com/sky/news/ruth_riley_spreads_message___2012_11_26.html,1,952,55,19,13,96,1,15,126,79,3,0,0,9,186,0,0,51,0,3,20,19,55,4,1,3,0,30,0,6,24,22,31,12,23,7,1,1,7,0,26,0,0,6,21,40,0,1,0,8,3,15,8,24,6,23,12,1,1,32,www.wnba.com
Text0865,http://msn.foxsports.com/foxsoccer/usa/story/mexico-0-1-usa-mens-national-team-international-friendly-review-michael-orozco-fiscal-game-winner-081512,1,819,46,17,9,95,0,16,70,55,3,3,0,8,182,0,0,25,0,5,35,9,43,2,0,3,0,14,2,8,59,7,17,12,11,1,2,0,4,0,31,0,3,0,48,45,2,1,0,15,6,11,8,59,8,11,12,1,1,19,msn.foxsports.com
Text0866,http://www.huffingtonpost.com/ruth-riley/wnba-cares-giving-back_b_2287597.html?utm_hp_ref=sports,1,1043,63,32,10,79,2,32,138,64,7,1,0,9,188,0,0,62,2,0,34,37,53,1,0,6,1,38,0,6,59,25,27,16,16,11,4,0,5,0,38,6,0,2,41,34,1,0,0,25,3,14,9,59,6,16,16,1,1,23,www.huffingtonpost.com
Text0867,http://www.foxsportssouthwest.com/01/26/13/Rockets-fire-on-all-cylinders-in-win-ove/landing.html?blockID=855215&feedID=4519,1,799,46,14,46,91,0,7,75,44,4,2,0,2,118,5,0,82,0,0,33,6,24,0,1,4,5,23,0,2,53,13,15,19,16,4,1,0,3,0,35,6,0,0,53,31,0,2,0,1,6,20,7,53,2,16,19,1,1,14,www.foxsportssouthwest.com
Text0868,http://www.guardian.co.uk/sport/blog/2013/feb/19/super-league-set-of-six,1,1875,123,56,18,201,5,28,217,169,5,2,5,16,408,8,0,105,2,0,32,26,97,1,1,9,0,53,0,15,32,34,41,27,37,5,12,0,3,0,66,3,6,0,66,102,2,2,0,7,2,33,9,32,15,37,27,1,1,25,www.guardian.co.uk
Text0869,http://msn.foxsports.com/mlb/story/Mets-and-Bourn-match-unlikely-without-break-from-rules-012413,1,937,54,11,23,115,4,10,86,69,2,2,0,18,176,4,0,62,2,7,28,7,46,0,0,2,1,23,2,14,12,20,14,24,22,3,2,1,7,0,21,0,7,0,51,47,0,3,0,3,2,24,4,12,14,22,24,1,1,15,msn.foxsports.com
Text0870,http://www.nba.com/pistons/features/blaha_121212.html,1,748,40,12,11,90,3,7,89,58,1,1,0,6,123,1,0,46,0,1,41,4,44,1,0,4,0,23,0,9,23,12,9,19,21,5,3,0,8,0,32,0,0,0,29,21,0,1,0,5,8,21,3,23,9,21,19,1,1,24,www.nba.com
Text0871,http://www.nba.com/pistons/news/blaha_blog_061206.html,1,812,32,13,7,90,2,13,86,52,2,5,0,9,140,8,0,51,0,4,40,11,53,2,0,4,0,21,0,3,40,12,8,18,13,3,2,0,10,0,29,0,0,0,36,42,0,1,0,1,17,19,9,40,3,13,18,1,1,21,www.nba.com
Text0872,http://www.foxsportskansascity.com/11/10/12/Quiet-K-State-deserves-BCS-title-shot/landing_kstate.html?blockID=818201&feedID=5089,1,837,66,30,18,64,3,9,81,57,1,0,0,7,158,12,0,33,1,0,35,9,70,0,1,4,2,21,0,5,35,21,9,18,28,3,11,0,14,0,30,5,8,0,45,39,0,0,0,1,1,35,2,35,5,28,18,1,1,14,www.foxsportskansascity.com
Text0873,http://www.football365.com/faves/8440672/There-s-No-Identity-Crisis-At-Newcastle,1,1070,54,23,23,106,1,32,109,78,5,2,0,15,237,2,0,67,1,0,11,17,53,2,1,4,1,21,0,4,23,16,37,30,23,6,3,0,4,0,36,0,5,0,41,49,1,1,0,1,3,17,10,23,4,23,30,1,1,22,www.football365.com
Text0874,http://www.foxsportswisconsin.com/01/27/13/Braun-prepared-to-hit-WBC-in-full-stride/landing_brewers.html?blockID=855447&feedID=5065,1,669,39,17,7,56,0,6,81,41,5,1,0,8,152,3,0,24,0,0,32,11,41,1,0,2,9,24,0,8,22,20,6,14,15,2,4,0,3,0,16,14,0,0,41,25,0,0,0,10,5,13,7,22,8,15,14,0,1,15,www.foxsportswisconsin.com
Text0875,http://uk.eurosport.yahoo.com/blogs/will-gray/tech-talk-tyres-maintain-drama-140305690.html,1,1025,54,12,5,128,4,2,120,69,26,3,0,29,172,0,0,76,3,7,26,4,41,10,0,9,0,38,0,11,22,17,19,16,17,5,5,0,5,0,38,0,2,0,29,26,0,0,0,1,0,21,39,22,11,17,16,1,1,31,uk.eurosport.yahoo.com
Text0876,http://www.football365.com/faves/8446394/Schmeichel-Was-Better-Than-Keller...,1,2238,132,66,32,182,1,61,204,157,16,4,0,28,404,5,0,89,1,0,102,46,157,4,1,12,4,46,1,25,75,52,54,58,78,14,26,2,5,0,87,4,20,6,79,82,7,2,0,9,44,57,25,75,25,78,58,1,1,18,www.football365.com
Text0877,http://www.nba.com/pistons/features/blaha_120329.html,1,852,46,32,7,93,1,10,90,52,0,9,0,8,145,0,0,32,2,0,60,11,41,0,1,8,1,30,0,10,31,13,19,21,33,2,14,0,6,0,29,0,1,0,38,38,0,0,0,5,15,41,10,31,10,33,21,1,1,20,www.nba.com
Text0878,http://www.grantland.com/story/_/id/8683881/maya-moore-brittney-griner-future-wnba,1,2442,132,36,69,244,3,34,263,148,10,9,0,22,504,7,0,120,2,0,91,52,125,3,7,8,11,55,1,13,97,28,37,30,83,7,13,3,15,0,79,13,5,0,119,145,9,5,0,1,9,102,29,97,13,83,30,1,1,19,www.grantland.com
Text0879,http://edition.cnn.com/2013/01/27/sport/skiing-hirscher-kitzbuhel-world-cup/index.html?hpt=isp_c2,1,489,15,13,27,38,0,16,54,44,1,0,0,1,131,4,0,26,0,0,8,6,11,0,1,3,3,10,0,1,21,8,16,1,10,3,3,0,0,0,9,7,0,0,24,17,0,0,0,0,0,8,2,21,1,10,1,1,1,19,edition.cnn.com
Text0880,http://tennisjournalist.blogspot.com/,1,551,35,9,12,64,0,4,61,35,2,0,0,10,127,3,0,27,2,0,17,11,33,0,1,0,0,13,0,1,7,7,7,10,21,3,2,0,1,0,16,0,0,0,23,40,0,1,0,0,1,13,3,7,1,21,10,1,1,22,tennisjournalist.blogspot.com
Text0881,http://msn.foxsports.com/nfl/story/roger-goodell-speaks-positively-league-efforts-on-concussions-011213,1,312,10,5,1,35,0,5,33,16,5,1,0,5,69,0,0,24,0,2,11,5,13,0,0,0,0,5,0,1,9,5,5,13,4,0,2,0,2,0,10,1,0,0,14,14,0,0,0,11,0,3,6,9,1,4,13,1,1,24,msn.foxsports.com
Text0882,http://www.football365.com/faves/8447199/Ten-Things-We-Learned-From-The-FA-Cup,1,1821,126,55,31,177,3,24,211,150,9,5,0,34,384,10,0,134,0,0,28,37,76,4,1,3,2,54,0,10,58,22,63,26,46,5,1,0,9,0,64,4,6,0,69,57,0,4,0,2,3,51,19,58,10,46,26,1,1,23,www.football365.com
Text0883,http://www.foxsportssouthwest.com/01/08/13/Jerrys-mad-is-it-time-for-Garrett-to-wor/msn_landing.html?blockID=846719&feedID=3799,1,662,51,21,5,66,5,5,73,38,6,1,0,5,139,2,0,45,0,0,28,8,34,2,0,5,0,15,0,2,35,20,12,10,21,6,2,0,3,0,20,0,1,0,37,25,1,2,0,6,1,16,9,35,2,21,10,1,1,17,www.foxsportssouthwest.com
Text0884,http://msn.foxsports.com/nascar/story/2012-NASCAR-Sprint-Cup-season-featured-emergence-of-Brad-Keselowski-Clint-Bowyer-123112,1,612,23,8,14,65,4,17,76,36,1,1,0,7,115,1,0,35,3,1,30,5,36,0,1,1,0,14,0,3,8,15,1,14,27,3,2,0,2,0,19,0,1,0,28,27,0,1,0,5,6,10,3,8,3,27,14,1,1,20,msn.foxsports.com
Text0885,http://www.foxsportsmidwest.com/01/28/13/Blues-honor-Cardinals-legend-Stan-Musial/landing_blues.html?blockID=855561&feedID=8745,1,635,36,3,29,61,0,8,67,36,1,0,0,3,136,7,0,63,0,0,14,10,19,2,0,3,3,10,1,2,38,7,11,10,13,2,8,0,1,0,19,7,0,0,37,33,0,0,0,0,0,20,3,38,2,13,10,1,1,15,www.foxsportsmidwest.com
Text0886,http://msn.foxsports.com/mlb/story/lance-armstrong-alex-rodriguez-athletes-use-questionable-tactics-to-prolong-careers-but-who-is-to-blame-101912,1,874,50,28,7,70,0,23,75,60,3,1,0,10,130,0,0,59,1,4,62,17,51,6,1,2,0,21,0,13,10,20,27,50,30,3,9,0,6,0,34,0,6,0,51,27,0,0,0,18,11,39,11,10,13,30,50,1,1,14,msn.foxsports.com
Text0887,http://www.foxsportssouthwest.com/01/23/13/Thunder-leave-no-doubt-whos-best-in-NBA/msn_landing.html?blockID=853345&feedID=4519,1,914,66,14,34,117,0,8,100,53,6,8,0,5,191,1,0,49,0,0,40,14,43,4,0,7,2,12,0,3,51,16,15,27,12,8,3,0,3,0,28,3,0,0,55,33,2,0,0,0,2,40,18,51,3,12,27,1,1,16,www.foxsportssouthwest.com
Text0888,http://espn.go.com/espnw/blog/post/1647/coach-summitt-my-inspiration,1,660,35,23,9,48,0,17,71,32,1,7,0,4,117,1,0,44,0,0,47,24,30,0,2,1,3,14,0,5,48,10,11,6,20,1,1,0,7,0,25,3,0,4,41,28,0,1,0,12,4,44,10,48,5,20,6,0,1,14,espn.go.com
Text0889,http://msn.foxsports.com/nfl/story/dallas-cowboys-josh-brent-intoxication-manslaughter-charge-jerry-brown-biggest-tragedy-it-was-preventable-120812,1,1010,55,30,22,101,8,7,103,56,0,3,0,7,180,5,0,42,1,3,56,13,57,4,0,4,1,26,0,9,57,29,16,19,30,3,9,0,10,0,35,1,2,0,49,48,0,3,0,12,3,37,7,57,9,30,19,1,1,19,msn.foxsports.com
Text0890,http://msn.foxsports.com/nba/story/LeBron-James-Kobe-Bryant-rivalry-what-could-have-been-011612,1,1220,78,21,33,122,2,1,129,66,3,10,0,26,229,6,0,73,0,4,60,25,82,1,1,4,0,22,0,16,22,22,24,20,31,5,7,1,5,0,48,0,7,0,56,65,0,0,0,15,1,46,15,22,16,31,20,1,1,18,msn.foxsports.com
Text0891,http://blogs.bulls.com/2013/01/it-does-appear-the-bulls-need-derrick-rose/,1,1203,65,29,22,146,1,24,138,67,2,3,0,15,209,8,0,81,0,0,49,11,79,1,0,6,3,36,0,9,43,30,14,23,33,7,9,0,2,0,42,0,0,0,58,52,0,0,0,1,9,30,6,43,9,33,23,1,1,20,blogs.bulls.com
Text0892,http://uk.eurosport.yahoo.com/blogs/pitchside-europe/cerci-finally-lives-hype-151304315.html,1,1521,74,36,16,139,5,37,186,90,1,4,0,16,310,2,0,62,0,0,77,30,95,4,0,6,11,44,0,7,94,18,49,16,23,5,8,0,13,0,33,22,2,0,98,62,1,3,0,2,5,58,9,94,7,23,16,1,1,14,uk.eurosport.yahoo.com
Text0893,http://www.nba.com/2013/news/01/16/isiah-thomas-chris-paul-championship-expectations/index.html,1,1090,77,17,18,128,3,22,112,62,4,6,0,17,249,4,0,66,1,0,50,23,36,4,1,4,2,24,0,7,28,14,18,16,46,5,5,1,8,0,35,6,0,1,60,32,0,2,0,6,17,34,15,28,7,46,16,1,1,17,www.nba.com
Text0894,http://www.foxsportsflorida.com/01/26/13/Chris-Bosh-says-he-is-a-lock-for-the-Hal/landing_heat.html?blockID=854885&feedID=3720,1,496,24,6,26,30,1,7,49,21,3,0,0,9,110,3,0,22,0,0,21,11,23,1,0,1,7,19,1,4,17,7,9,6,19,1,6,0,3,0,14,10,0,0,31,20,0,0,0,2,2,18,4,17,4,19,6,1,1,14,www.foxsportsflorida.com
Text0895,http://msn.foxsports.com/nfl/story/cam-newton-robert-griffin-iii-michael-vick-information-bubble-hurts-black-quarterbacks-102312,1,2217,140,71,34,205,3,55,182,186,2,3,0,22,524,19,0,130,1,0,84,29,102,1,1,7,2,49,0,24,57,47,24,53,115,3,6,0,8,0,71,0,11,0,178,77,1,4,0,13,10,56,7,57,24,115,53,1,1,11,msn.foxsports.com
Text0896,http://www.nba.com/pistons/features/blaha_101223.html,1,791,48,15,21,74,2,17,77,41,1,5,0,11,125,0,0,34,0,1,47,13,51,1,0,3,0,14,0,8,19,14,17,31,36,7,8,0,9,0,31,0,0,0,38,38,0,1,0,3,10,34,7,19,8,36,31,1,1,19,www.nba.com
Text0897,http://www.football365.com/f365-features/8425473/Keita-Underlines-Importance-Of-AFCON,1,1047,75,37,14,103,1,7,129,79,0,2,0,13,220,5,0,65,1,0,32,21,36,1,0,1,5,21,0,7,20,23,24,17,38,6,4,0,5,0,36,8,7,0,50,55,0,3,0,11,5,24,3,20,7,38,17,1,1,17,www.football365.com
Text0898,http://www.foxsportswest.com/02/18/13/Buss-a-one-of-a-kind-owner/landing_lakers.html?blockID=866193&feedID=7972,1,636,24,18,10,59,1,28,70,40,3,2,0,8,115,3,0,48,0,0,26,8,28,0,2,6,4,6,0,5,44,11,13,2,6,2,7,1,3,0,21,10,0,0,38,30,0,1,0,5,1,17,7,44,5,6,2,0,1,15,www.foxsportswest.com
Text0899,http://msn.foxsports.com/wnba/story/Catchings-has-big-plans-after-remarkable-double-79418738,1,471,30,6,12,40,0,7,45,34,3,2,0,5,87,4,0,22,0,0,22,12,26,0,1,0,5,14,0,6,15,14,6,12,10,3,4,0,7,0,11,7,1,0,25,20,0,0,0,3,4,22,6,15,6,10,12,1,1,16,msn.foxsports.com
Text0900,http://www.foxsportssouthwest.com/01/03/13/Knicks-end-Spurs-7-game-winning-streak/landing_spurs.html?blockID=844403&feedID=3742,1,1116,77,28,37,112,0,6,124,77,6,2,0,7,201,7,0,55,0,0,49,17,74,1,3,6,9,21,0,7,51,24,18,17,32,9,9,0,6,0,42,12,1,0,42,52,1,1,0,12,3,24,12,51,7,32,17,1,1,24,www.foxsportssouthwest.com
Text0901,http://msn.foxsports.com/golf/story/dustin-johnson-tournament-of-champions-winner-athletic-marvel-needs-to-change-mental-approach-to-be-elite-golfer-010913,1,918,53,11,16,83,1,9,97,56,4,1,0,11,178,2,0,28,0,7,55,9,52,1,3,7,0,17,1,4,44,14,17,10,30,5,10,1,8,0,26,1,3,0,40,46,3,1,0,4,3,40,9,44,4,30,10,1,1,25,msn.foxsports.com
Text0902,http://www.foxsportsarizona.com/01/26/13/Time-to-worry-after-Coyotes-loss-to-King/landing_coyotes.html?blockID=855219&feedID=3702,1,704,39,15,8,70,2,7,81,52,3,0,0,3,138,1,0,42,0,0,20,17,39,2,0,5,8,24,0,3,26,18,19,20,13,5,3,0,2,0,18,10,2,0,39,24,0,0,0,3,4,14,5,26,3,13,20,0,1,16,www.foxsportsarizona.com
Text0903,http://www.dailymail.co.uk/sport/football/article-2281061/Can-Nani-new-Cristiano-Ronaldo-Manchester-United.html,1,1141,68,27,41,100,1,33,136,68,5,4,0,18,242,15,0,44,0,0,43,17,34,1,1,11,0,23,0,5,41,31,31,13,48,4,6,0,6,0,23,0,1,1,18,56,0,4,0,3,2,40,11,41,5,48,13,1,1,25,www.dailymail.co.uk
Text0904,http://msn.foxsports.com/golf/story/tiger-woods-world-challenge-keegan-bradley-miffed-motivated-by-belly-putter-flap-nick-watney-112912,1,810,31,19,13,67,0,29,85,38,2,0,0,6,112,2,0,24,1,6,55,12,48,2,0,0,1,22,0,7,51,25,13,15,22,3,4,0,2,0,21,0,1,0,32,40,1,0,0,11,5,28,4,51,7,22,15,0,1,73,msn.foxsports.com
